dispatch_id,loading_id,date,year,month,omc_id,customer_name,product,depot,volume_liters,distance_km,truck_reg_number,driver_id,transport_tariff_kes,storage_tariff_kes,value_kes,dispatched_by
DISP-02552,LOAD-002552,2026-04-28,2026,4,OMC-005,PetroOil Kenya,JETA1,Kisumu,36238,650,KD37D,DRV-5339,136853,38050,174903,CLERK-KIS-01
DISP-06419,LOAD-006419,2025-11-02,2025,11,OMC-006,Hashi Energy,HFO,Nairobi,49342,450,KA83F,DRV-61897,122788,49342,172130,CLERK-NAI-03
DISP-09621,LOAD-009621,26/09/2025,2025,9,OMC-019,Tanzania Petroleum,HFO,Kisumu,53585,650,KA85H,DRV-65798,192611,53585,246196,CLERK-KIS-01
DISP-09922,LOAD-009922,2026-03-12,2026,3,OMC-005,PetroOil Kenya,HFO,Nairobi,43040,450,KD18B,DRV-7482,112528,45192,157720,CLERK-NAI-01
DISP-07266,LOAD-007266,2025-12-13,2025,12,OMC-019,Tanzania Petroleum,JETA1,Mombasa (KOSF),30505,10,KB67F,DRV-94482,1687,30505,32192,CLERK-MOM-KOS-03
DISP-08658,LOAD-008658,2026-03-09,2026,3,OMC-006,Hashi Energy,AGO,Kisumu,36493,650,KB32G,DRV-53800,137816,38318,176134,CLERK-KIS-03
DISP-03273,LOAD-003273,06/01/2026,2026,1,OMC-001,TotalEnergies Kenya,LPG,Nairobi,34304,450,KB56G,DRV-44304,89688,36019,125707,CLERK-NAI-03
DISP-05452,LOAD-005452,2025-07-31,2025,7,OMC-003,Rubis Energy,JETA1,Eldoret,51951,700,KA76H,DRV-77370,201102,51951,253053,CLERK-ELD-01
DISP-02301,LOAD-002301,2026-04-20,2026,4,OMC-017,KAA Aviation,DPK,Kisumu,51062,650,KA39G,DRV-30582,192836,53615," KES 246,451 ",CLERK-KIS-01
DISP-08274,LOAD-008274,2026-05-06,2026,5,OMC-020,Ethiopian Oil,LUB,Nairobi,54451,450,KA99G,DRV-52704,142362,57174,199536,CLERK-NAI-01
DISP-00671,LOAD-000671,23/02/2025,2025,2,OMC-001,TotalEnergies Kenya,PMS,Nairobi,33173,450,KA24F,DRV-49883,82551,33173,115724,CLERK-NAI-01
DISP-01919,LOAD-001919,28/04/2025,2025,4,OMC-018,Uganda National Oil,HFO,Eldoret,31757,700,KA84G,DRV-73936,122931,31757,154688,CLERK-ELD-02
DISP-04758,LOAD-004758,2025-11-26,2025,11,OMC-014,Texol Energies,LUB,Mombasa (KOSF),36081,10,KB63F,DRV-25817,1995,36081,38076,CLERK-MOM-KOS-01
DISP-08981,LOAD-008981,2025-06-23,2025,6,OMC-015,Mombasa Petroleum,JETA1,Mombasa (Kipevu),37383,5,KA84J,DRV-34804,1034,37383,38417,CLERK-MOM-KIP-02
DISP-08828,LOAD-008828,2025-03-27,2025,3,OMC-014,Texol Energies,JETA1,Mombasa (Kipevu),53147,5,KA86F,DRV-36908,1470,53147,54617,CLERK-MOM-KIP-03
DISP-08116,LOAD-008116,,2026,5,OMC-011,Hass Petroleum,LPG,Eldoret,39673,700,KA28J,DRV-16721,161350,41657,203007,CLERK-ELD-01
DISP-00964,LOAD-000964,2026-05-19,2026,5,OMC-007,Kobil,HFO,Eldoret,35516,700,KB51F,DRV-75409,144444,37292,181736,CLERK-ELD-03
DISP-03498,LOAD-003498,2025-07-20,2025,7,OMC-011,Hass Petroleum,JETA1,Nairobi,36749,450,KB73F,DRV-37152,91450,36749,128199,CLERK-NAI-01
DISP-05221,LOAD-005221,2025-01-20,2025,1,OMC-018,Uganda National Oil,HFO,Mombasa (Kipevu),21671,5,KA67H,DRV-82861,599,21671,22270,CLERK-MOM-KIP-01
DISP-00050,LOAD-000050,2026-05-12,2026,5,OMC-015,Mombasa Petroleum,DPK,Eldoret,20547,700,KA90G,DRV-30758,83565,21574," KES 105,139 ",CLERK-ELD-01
DISP-00015,LOAD-000015,2025-01-09,2025,1,OMC-017,KAA Aviation,DPK,Mombasa (KOSF),55589,10,KB94F,DRV-27601,3074,55589,58663,CLERK-MOM-KOS-03
DISP-01317,LOAD-001317,2025-12-20,2025,12,OMC-002,Vivo Energy,AGO,Mombasa (KOSF),56446,10,KB23H,DRV-94547,3121,56446,59567,CLERK-MOM-KOS-02
DISP-03961,LOAD-003961,2026-03-25,2026,3,OMC-004,Gulf Energy,PMS,Eldoret,55945,700,KD18B,DRV-8517,227528,58742,286270,CLERK-ELD-01
DISP-01085,LOAD-001085,2025-01-27,2025,1,OMC-006,Hashi Energy,HFO,Mombasa (KOSF),48776,10,KB45J,DRV-20222,2697,48776,51473,CLERK-MOM-KOS-03
DISP-00225,LOAD-000225,2025-08-12,2025,8,OMC-009,Dalbit Petroleum,PMS,Mombasa (KOSF),40461,10,KB96J,DRV-86609,2237,40461,42698,CLERK-MOM-KOS-01
DISP-01162,LOAD-001162,2026-01-17,2026,1,OMC-003,Rubis Energy,PMS,Eldoret,20601,700,KB78J,DRV-17860,83784,21631,105415,CLERK-ELD-01
DISP-09799,LOAD-009799,2025-12-30,2025,12,OMC-010,Tamoil,AGO,Mombasa (KOSF),44152,10,KB37H,DRV-82344,2442,44152,46594,CLERK-MOM-KOS-01
DISP-01091,LOAD-001091,2026-02-18,2026,2,OMC-006,Hashi Energy,HFO,Eldoret,51267,700,KA98G,DRV-55000,208503,53830,262333,CLERK-ELD-02
DISP-00775,LOAD-000775,2026-02-15,2026,2,OMC-009,Dalbit Petroleum,HFO,Eldoret,27938,700,KA30G,DRV-49397,113624,29335,142959,CLERK-ELD-01
DISP-00950,LOAD-000950,2025-03-14,2025,3,OMC-018,Uganda National Oil,JETA1,Eldoret,59595,700,KA75G,DRV-18912,230692,59595,290287,CLERK-ELD-01
DISP-00206,LOAD-000206,2025-11-21,2025,11,OMC-016,KPA Marine,DPK,Nairobi,25094,450,KB38G,DRV-59595,62446,25094,87540,CLERK-NAI-01
DISP-04510,LOAD-004510,2025-11-10,2025,11,OMC-009,Dalbit Petroleum,AGO,Mombasa (KOSF),32167,10,KB90G,DRV-85010,1779,32167,33946,CLERK-MOM-KOS-01
DISP-07756,LOAD-007756,05/07/2025,2025,7,OMC-010,Tamoil,LUB,Nairobi,22716,450,KB40G,DRV-18091,56529,22716,79245,CLERK-NAI-02
DISP-01950,LOAD-001950,2025-11-17,2025,11,OMC-006,Hashi Energy,LPG,Eldoret,31137,700,KB42H,DRV-49489,120531,31137,151668,CLERK-ELD-03
DISP-08885,LOAD-008885,2026-03-27,2026,3,OMC-004,Gulf Energy,DPK,Mombasa (Kipevu),45164,5,KD17B,DRV-8517,1312,47422,48734,CLERK-MOM-KIP-03
DISP-00582,LOAD-000582,2026-01-06,2026,1,OMC-001,TotalEnergies Kenya,JETA1,Mombasa (Kipevu),57039,5,KA96G,DRV-59355,1657,59891,61548,CLERK-MOM-KIP-02
DISP-04275,LOAD-004275,2026-04-05,2026,4,OMC-011,Hass Petroleum,PMS,Kisumu,37219,650,KB98H,DRV-87943,140558,39080,179638,CLERK-KIS-01
DISP-09624,LOAD-009624,2026-02-08,2026,2,OMC-017,KAA Aviation,LUB,Mombasa (KOSF),49970,10,KA22J,DRV-98234,2903,52468,55371,CLERK-MOM-KOS-01
DISP-01448,LOAD-001448,2025-01-06,2025,1,OMC-013,Lake Oil,JETA1,Mombasa (KOSF),32815,10,KB12G,DRV-70477,1815,32815,34630,CLERK-MOM-KOS-02
DISP-09082,LOAD-009082,2025-08-25,2025,8,OMC-013,Lake Oil,LUB,Kisumu,26204,650,KA80G,DRV-16954,94190,26204,120394,CLERK-KIS-01
DISP-07903,LOAD-007903,2025-04-14,2025,4,OMC-017,KAA Aviation,DPK,Nairobi,22813,450,KA88F,DRV-82158,56770,22813,79583,CLERK-NAI-03
DISP-08529,LOAD-008529,2026-01-30,2026,1,OMC-010,Tamoil,LUB,Mombasa (KOSF),56693,10,KB39F,DRV-18875,3294,59528,62822,CLERK-MOM-KOS-02
DISP-04731,LOAD-004731,2025-09-24,2025,9,OMC-019,Tanzania Petroleum,JETA1,Nairobi,47170,450,KB83G,DRV-94484,117383,47170,164553,CLERK-NAI-01
DISP-03560,LOAD-003560,2026-04-02,2026,4,OMC-019,Tanzania Petroleum,HFO,Eldoret,37554,700,KA12G,DRV-18822,152732,39432,192164,CLERK-ELD-01
DISP-08089,LOAD-008089,2025-06-27,2025,6,OMC-020,Ethiopian Oil,PMS,Eldoret,23527,700,KA82F,DRV-89583,91073,23527,114600,CLERK-ELD-01
DISP-06285,LOAD-006285,2025-05-31,2025,5,OMC-013,Lake Oil,LUB,Mombasa (KOSF),28579,10,KB13J,DRV-50951,1580,28579,30159,CLERK-MOM-KOS-01
DISP-09278,LOAD-009278,,2026,3,OMC-004,Gulf Energy,HFO,Mombasa (Kipevu),22508,5,KD17B,DRV-3340,654,23633,24287,CLERK-MOM-KIP-03
DISP-07428,LOAD-007428,2025-12-23,2025,12,OMC-002,Vivo Energy,JETA1,Nairobi,56841,450,KB54H,DRV-12051,141449,56841,198290,CLERK-NAI-01
DISP-05727,LOAD-005727,,2025,11,OMC-015,Mombasa Petroleum,JETA1,Kisumu,51649,650,KA21J,DRV-17342,185652,51649,237301,CLERK-KIS-02
DISP-08638,LOAD-008638,2026-05-21,2026,5,OMC-011,Hass Petroleum,LUB,Nairobi,28749,450,KB52G,DRV-42728,75164,30186,105350,CLERK-NAI-01
DISP-04157,LOAD-004157,2025-02-22,2025,2,OMC-016,KPA Marine,AGO,Eldoret,37099,700,KA37J,DRV-61533,143610,37099,180709,CLERK-ELD-02
DISP-05759,LOAD-005759,2026-04-05,2026,4,OMC-020,Ethiopian Oil,JETA1,Eldoret,24398,700,KA95J,DRV-67924,99227,25618,124845,CLERK-ELD-02
DISP-05660,LOAD-005660,2026-04-09,2026,4,OMC-013,Lake Oil,AGO,Kisumu,34725,650,KA73G,DRV-26490,131139,36461,167600,CLERK-KIS-03
DISP-02154,LOAD-002154,2026-02-16,2026,2,OMC-005,PetroOil Kenya,LUB,Eldoret,26601,700,KC50D,DRV-5339,108186,27931,136117,CLERK-ELD-01
DISP-00224,LOAD-000224,2026-05-01,2026,5,OMC-001,TotalEnergies Kenya,DPK,Eldoret,52203,700,KA86F,DRV-39329,212310,54813,267123,CLERK-ELD-02
DISP-00679,LOAD-000679,2026-06-29,2026,6,OMC-003,Rubis Energy,JETA1,Mombasa (KOSF),28796,10,KB38J,DRV-61368,1673,30236,31909,CLERK-MOM-KOS-03
DISP-02835,LOAD-002835,2026-03-30,2026,3,OMC-012,Galana Energies,PMS,Kisumu,22352,650,KD37D,DRV-3340,84412,23470,107882,CLERK-KIS-01
DISP-00030,LOAD-000030,2025-08-14,2025,8,OMC-018,Uganda National Oil,PMS,Kisumu,33445,650,KA44J,DRV-73654,120218,33445,153663,CLERK-KIS-03
DISP-03098,LOAD-003098,2025-02-13,2025,2,OMC-020,Ethiopian Oil,HFO,Mombasa (KOSF),49679,10,KB21F,DRV-92620,2747,49679,52426,CLERK-MOM-KOS-03
DISP-08080,LOAD-008080,20/04/2026,2026,4,OMC-012,Galana Energies,PMS,Eldoret,32064,700,KD37D,DRV-8517,130404,33667,164071,CLERK-ELD-01
DISP-07920,LOAD-007920,2026-05-26,2026,5,OMC-018,Uganda National Oil,PMS,Nairobi,45984,450,KB16G,DRV-95004,120225,48283,168508,CLERK-NAI-02
DISP-09212,LOAD-009212,2025-04-21,2025,4,OMC-010,Tamoil,DPK,Mombasa (Kipevu),46650,5,KA17H,DRV-57145,1290,46650,47940,CLERK-MOM-KIP-01
DISP-07765,LOAD-007765,2025-03-29,2025,3,OMC-019,Tanzania Petroleum,AGO,Eldoret,54711,700,KA26H,DRV-44448,211786,54711,266497,CLERK-ELD-03
DISP-05011,LOAD-005011,2025-03-29,2025,3,OMC-020,Ethiopian Oil,LUB,Kisumu,37345,650,KA75G,DRV-25436,134237,37345,171582,CLERK-KIS-03
DISP-03586,LOAD-003586,2025-01-06,2025,1,OMC-016,KPA Marine,AGO,Mombasa (KOSF),34358,10,KA15G,DRV-33433,1900,34358,36258,CLERK-MOM-KOS-02
DISP-07864,LOAD-007864,2026-03-24,2026,3,OMC-013,Lake Oil,JETA1,Nairobi,43623,450,KA31F,DRV-61865,114052,45804,159856,CLERK-NAI-01
DISP-07600,LOAD-007600,2026-03-02,2026,3,OMC-012,Galana Energies,PMS,Eldoret,57397,700,KC50D,DRV-8517,233434,60267,293701,CLERK-ELD-03
DISP-00721,LOAD-000721,2025-09-22,2025,9,OMC-006,Hashi Energy,LPG,Mombasa (Kipevu),25876,5,KB73G,DRV-39808,715,25876,26591,CLERK-MOM-KIP-02
DISP-05437,LOAD-005437,2026-03-29,2026,3,OMC-012,Galana Energies,HFO,Mombasa (Kipevu),26720,5,KD37D,DRV-5339,776,28056,28832,CLERK-MOM-KIP-02
DISP-05573,LOAD-005573,2026-04-22,2026,4,OMC-020,Ethiopian Oil,LPG,Mombasa (Kipevu),46817,5,KA39G,DRV-24128,1360,49158,50518,CLERK-MOM-KIP-01
DISP-05981,LOAD-005981,2026-02-27,2026,2,OMC-008,National Oil,LUB,Kisumu,23484,650,KA14J,DRV-60562,88687,24658,113345,CLERK-KIS-03
DISP-09913,LOAD-009913,2025-12-04,2025,12,OMC-015,Mombasa Petroleum,PMS,Nairobi,22370,450,KA47F,DRV-36843,55668,22370,78038,CLERK-NAI-01
DISP-04183,LOAD-004183,2026-03-31,2026,3,OMC-012,Galana Energies,JETA1,Kisumu,27195,650,KC50D,DRV-7482,102702,28555,131257,CLERK-KIS-02
DISP-00407,LOAD-000407,2025-05-22,2025,5,OMC-007,Kobil,JETA1,Eldoret,54845,700,KA79F,DRV-95070,212305,54845,267150,CLERK-ELD-03
DISP-07063,LOAD-007063,2025-07-17,2025,7,OMC-003,Rubis Energy,AGO,Mombasa (KOSF),31073,10,KB40J,DRV-12054,1718,31073,32791,CLERK-MOM-KOS-03
DISP-06085,LOAD-006085,2026-02-27,2026,2,OMC-004,Gulf Energy,LPG,Nairobi,23792,450,KD37D,DRV-5339,62204,24982,87186,CLERK-NAI-02
DISP-01068,LOAD-001068,2025-02-26,2025,2,OMC-003,Rubis Energy,PMS,Mombasa (Kipevu),52573,5,KB74G,DRV-19837,1454,52573,54027,CLERK-MOM-KIP-03
DISP-02084,LOAD-002084,2026-04-11,2026,4,OMC-005,PetroOil Kenya,HFO,Mombasa (Kipevu),53158,5,KD18B,DRV-8517,1544,55816,57360,CLERK-MOM-KIP-03
DISP-00559,LOAD-000559,2025-11-04,2025,11,OMC-003,Rubis Energy,JETA1,Kisumu,32234,650,KA80G,DRV-43723,115865,32234,148099,CLERK-KIS-01
DISP-06489,LOAD-006489,2026-02-19,2026,2,OMC-012,Galana Energies,JETA1,Nairobi,20208,450,KD18B,DRV-5339,52834,21218,74052,CLERK-NAI-01
DISP-04309,LOAD-004309,2025-06-05,2025,6,OMC-008,National Oil,LPG,Kisumu,56921,650,KA26H,DRV-34918,204603,56921,261524,CLERK-KIS-03
DISP-08877,LOAD-008877,2025-12-12,2025,12,OMC-018,Uganda National Oil,LPG,Kisumu,24816,650,KA88G,DRV-59321,89201,24816,114017,CLERK-KIS-01
DISP-00838,LOAD-000838,2025-01-15,2025,1,OMC-006,Hashi Energy,DPK,Mombasa (KOSF),42883,10,KA40G,DRV-62004,2371,42883,45254,CLERK-MOM-KOS-02
DISP-00506,LOAD-000506,2025-04-14,2025,4,OMC-019,Tanzania Petroleum,PMS,Eldoret,28138,700,KA48J,DRV-68455,108922,28138,137060,CLERK-ELD-02
DISP-01286,LOAD-001286,2025-02-20,2025,2,OMC-015,Mombasa Petroleum,AGO,Eldoret,26042,700,KB98F,DRV-92480,100809,26042,126851,CLERK-ELD-03
DISP-06625,LOAD-006625,2025-09-28,2025,9,OMC-017,KAA Aviation,JETA1,Kisumu,26458,650,KB32H,DRV-90543,95103,26458,121561,CLERK-KIS-03
DISP-00140,LOAD-000140,2026-02-27,2026,2,OMC-018,Uganda National Oil,AGO,Nairobi,45868,450,KA59G,DRV-43422,119922,48161,168083,CLERK-NAI-02
DISP-05285,LOAD-005285,2025-06-13,2025,6,OMC-017,KAA Aviation,DPK,Mombasa (Kipevu),41152,5,KA79F,DRV-70006,1138,41152,42290,CLERK-MOM-KIP-01
DISP-02459,LOAD-002459,2025-11-28,2025,11,OMC-016,KPA Marine,AGO,Eldoret,48465,700,KB54H,DRV-94881,187608,48465,236073,CLERK-ELD-03
DISP-05131,LOAD-005131,13/03/2025,2025,3,OMC-016,KPA Marine,JETA1,Mombasa (KOSF),44278,10,KA62G,DRV-14878,2449,44278,46727,CLERK-MOM-KOS-01
DISP-03775,LOAD-003775,2025-03-23,2025,3,OMC-006,Hashi Energy,LPG,Nairobi,49898,450,KB58H,DRV-12533,124171,49898,174069,CLERK-NAI-01
DISP-07235,LOAD-007235,2025-07-03,2025,7,OMC-011,Hass Petroleum,AGO,Mombasa (Kipevu),52598,5,KA99H,DRV-62264,1454,52598,54052,CLERK-MOM-KIP-01
DISP-07315,LOAD-007315,2025-02-11,2025,2,OMC-013,Lake Oil,LUB,Kisumu,43096,650,KB13F,DRV-77387,154909,43096,198005,CLERK-KIS-01
DISP-00168,LOAD-000168,2025-06-27,2025,6,OMC-018,Uganda National Oil,AGO,Nairobi,53679,450,KA72H,DRV-28388,133580,53679,187259,CLERK-NAI-03
DISP-01426,LOAD-001426,2025-12-25,2025,12,OMC-006,Hashi Energy,AGO,Mombasa (Kipevu),38481,5,KB23G,DRV-89260,1064,38481,39545,CLERK-MOM-KIP-01
DISP-05327,LOAD-005327,2025-12-13,2025,12,OMC-002,Vivo Energy,LUB,Eldoret,30897,700,KA17J,DRV-10160,119602,30897,150499,CLERK-ELD-03
DISP-01492,LOAD-001492,2025-02-23,2025,2,OMC-001,TotalEnergies Kenya,AGO,Mombasa (KOSF),39853,10,KB73G,DRV-94195,2204,39853,42057,CLERK-MOM-KOS-01
DISP-07199,LOAD-007199,2025-08-28,2025,8,OMC-013,Lake Oil,PMS,Eldoret,43314,700,KA34H,DRV-96445,167668,43314,210982,CLERK-ELD-02
DISP-07778,LOAD-007778,2025-04-03,2025,4,OMC-006,Hashi Energy,AGO,Mombasa (KOSF),44909,10,KB35G,DRV-63888,2483,44909,47392,CLERK-MOM-KOS-02
DISP-09154,LOAD-009154,2025-09-25,2025,9,OMC-007,Kobil,PMS,Kisumu,37974,650,KB60J,DRV-44744,136498,37974,174472,CLERK-KIS-01
DISP-03994,LOAD-003994,2026-04-05,2026,4,OMC-020,Ethiopian Oil,JETA1,Eldoret,23451,700,KB68F,DRV-58557,95375,24624,119999,CLERK-ELD-03
DISP-00924,LOAD-000924,,2026,4,OMC-001,TotalEnergies Kenya,PMS,Kisumu,52185,650,KB36G,DRV-24770,197077,54794,251871,CLERK-KIS-03
DISP-05322,LOAD-005322,2025-01-16,2025,1,OMC-016,KPA Marine,LUB,Kisumu,23863,650,KB93G,DRV-60444,85776,23863,109639,CLERK-KIS-03
DISP-06578,LOAD-006578,2025-07-16,2025,7,OMC-020,Ethiopian Oil,LPG,Mombasa (KOSF),32712,10,KA27G,DRV-17801,1809,32712,34521,CLERK-MOM-KOS-01
DISP-00939,LOAD-000939,2025-12-18,2025,12,OMC-010,Tamoil,HFO,Eldoret,56782,700,KB36H,DRV-66167,219803,56782,276585,CLERK-ELD-02
DISP-01637,LOAD-001637,2025-03-05,2025,3,OMC-003,Rubis Energy,LPG,Eldoret,45921,700,KA92F,DRV-34091,177760,45921,223681,CLERK-ELD-03
DISP-01621,LOAD-001621,27/04/2026,2026,4,OMC-012,Galana Energies,DPK,Kisumu,54741,650,KD18B,DRV-8517,206730,57478,264208,CLERK-KIS-02
DISP-06127,LOAD-006127,2026-04-10,2026,4,OMC-012,Galana Energies,JETA1,Eldoret,58672,700,KC50D,DRV-3340,238619,61606,300225,CLERK-ELD-01
DISP-05530,LOAD-005530,06/04/2026,2026,4,OMC-013,Lake Oil,LPG,Eldoret,53809,700,KA99J,DRV-28918,218841,56499,275340,CLERK-ELD-03
DISP-05996,LOAD-005996,2025-01-27,2025,1,OMC-014,Texol Energies,JETA1,Mombasa (KOSF),25863,10,KA46F,DRV-34845,1430,25863,27293,CLERK-MOM-KOS-03
DISP-03092,LOAD-003092,2025-07-15,2025,7,OMC-008,National Oil,HFO,Mombasa (Kipevu),46873,5,KB68G,DRV-17177,1296,46873,48169,CLERK-MOM-KIP-01
DISP-01487,LOAD-001487,2025-06-05,2025,6,OMC-011,Hass Petroleum,HFO,Eldoret,37391,700,KB26F,DRV-87520,144741,37391,182132,CLERK-ELD-03
DISP-04236,LOAD-004236,2025-06-10,2025,6,OMC-009,Dalbit Petroleum,LUB,Kisumu,32661,650,KB14J,DRV-89550,117400,32661,150061,CLERK-KIS-01
DISP-04580,LOAD-004580,2026-05-27,2026,5,OMC-016,KPA Marine,LPG,Nairobi,58133,450,KA59G,DRV-24651,151989,61040," KES 213,029 ",CLERK-NAI-02
DISP-00493,LOAD-000493,2026-06-04,2026,6,OMC-009,Dalbit Petroleum,DPK,Eldoret,49474,700,KA16F,DRV-68816,201211,51948,253159,CLERK-ELD-03
DISP-05748,LOAD-005748,2026-03-12,2026,3,OMC-016,KPA Marine,DPK,Nairobi,48394,450,KB15J,DRV-51850,126526,50814,177340,CLERK-NAI-02
DISP-02139,LOAD-002139,2025-10-15,2025,10,OMC-003,Rubis Energy,LPG,Mombasa (Kipevu),47237,5,KB75G,DRV-44765,1306,47237,48543,CLERK-MOM-KIP-01
DISP-07950,LOAD-007950,2025-01-09,2025,1,OMC-008,National Oil,DPK,Mombasa (KOSF),51328,10,KB70H,DRV-97562,2838,51328,54166,CLERK-MOM-KOS-02
DISP-09850,LOAD-009850,2026-04-08,2026,4,OMC-005,PetroOil Kenya,HFO,Mombasa (Kipevu),41507,5,KC50D,DRV-3340,1206,43583,44789,CLERK-MOM-KIP-02
DISP-07773,LOAD-007773,2025-11-29,2025,11,OMC-014,Texol Energies,HFO,Mombasa (Kipevu),53016,5,KB42J,DRV-97126,1466,53016,54482,CLERK-MOM-KIP-02
DISP-01214,LOAD-001214,2026-04-07,2026,4,OMC-011,Hass Petroleum,LPG,Eldoret,50843,700,KA21G,DRV-87780,206778,53385,260163,CLERK-ELD-01
DISP-09518,LOAD-009518,2025-04-17,2025,4,OMC-017,KAA Aviation,LPG,Mombasa (KOSF),53483,10,KA59G,DRV-19345,2958,53483," KES 56,441 ",CLERK-MOM-KOS-03
DISP-00023,LOAD-000023,2025-10-30,2025,10,OMC-013,Lake Oil,JETA1,Mombasa (Kipevu),44621,5,KA34J,DRV-97153,1234,44621,45855,CLERK-MOM-KIP-03
DISP-07836,LOAD-007836,2026-03-26,2026,3,OMC-014,Texol Energies,DPK,Kisumu,59001,650,KB24J,DRV-90034,222817,61951,284768,CLERK-KIS-02
DISP-09431,LOAD-009431,2026-06-02,2026,6,OMC-016,KPA Marine,PMS,Kisumu,43998,650,KB20H,DRV-40095,166158,46198,212356,CLERK-KIS-03
DISP-02829,LOAD-002829,2025-03-07,2025,3,OMC-013,Lake Oil,DPK,Mombasa (KOSF),25700,10,KB22J,DRV-59736,1421,25700,27121,CLERK-MOM-KOS-03
DISP-05135,LOAD-005135,2026-03-06,2026,3,OMC-004,Gulf Energy,HFO,Eldoret,55540,700,KD37D,DRV-3340,225881,58317,284198,CLERK-ELD-03
DISP-07249,LOAD-007249,2025-12-20,2025,12,OMC-019,Tanzania Petroleum,HFO,Mombasa (KOSF),42694,10,KB49F,DRV-53264,2361,42694,45055,CLERK-MOM-KOS-01
DISP-08290,LOAD-008290,2025-12-01,2025,12,OMC-001,TotalEnergies Kenya,PMS,Mombasa (KOSF),55914,10,KA55F,DRV-53202,3092,55914,59006,CLERK-MOM-KOS-01
DISP-05430,LOAD-005430,2025-02-24,2025,2,OMC-018,Uganda National Oil,AGO,Kisumu,25533,650,KB44F,DRV-63384,91778,25533,117311,CLERK-KIS-01
DISP-03219,LOAD-003219,2026-01-24,2026,1,OMC-003,Rubis Energy,AGO,Mombasa (Kipevu),35130,5,KB61F,DRV-34088,1021,36886,37907,CLERK-MOM-KIP-02
DISP-09989,LOAD-009989,2026-02-20,2026,2,OMC-012,Galana Energies,HFO,Eldoret,59817,700,KC50D,DRV-5339,243276,62808,306084,CLERK-ELD-03
DISP-04478,LOAD-004478,2026-02-17,2026,2,OMC-012,Galana Energies,DPK,Mombasa (Kipevu),51273,5,KD17B,DRV-5339,1489,53837,55326,CLERK-MOM-KIP-03
DISP-05489,LOAD-005489,2025-04-02,2025,4,OMC-019,Tanzania Petroleum,JETA1,Mombasa (Kipevu),53098,5,KB55F,DRV-80673,1468,53098,54566,CLERK-MOM-KIP-02
DISP-05591,LOAD-005591,2026-03-23,2026,3,OMC-003,Rubis Energy,PMS,Mombasa (Kipevu),59441,5,KB38F,DRV-30090,1727,62413,64140,CLERK-MOM-KIP-03
DISP-01844,LOAD-001844,03/03/2025,2025,3,OMC-009,Dalbit Petroleum,HFO,Mombasa (Kipevu),51945,5,KA33J,DRV-32149,1436,51946,53382,CLERK-MOM-KIP-02
DISP-05995,LOAD-005995,2025-06-06,2025,6,OMC-011,Hass Petroleum,DPK,Eldoret,53815,700,KA64F,DRV-73471,208318,53815," KES 262,133 ",CLERK-ELD-01
DISP-01981,LOAD-001981,2025-02-25,2025,2,OMC-019,Tanzania Petroleum,HFO,Mombasa (Kipevu),56877,5,KB56H,DRV-69040,1573,56877,58450,CLERK-MOM-KIP-03
DISP-01679,LOAD-001679,2026-05-26,2026,5,OMC-006,Hashi Energy,LPG,Mombasa (Kipevu),20832,5,KB10F,DRV-14506,605,21874,22479,CLERK-MOM-KIP-02
DISP-04208,LOAD-004208,2026-01-14,2026,1,OMC-008,National Oil,LPG,Eldoret,37425,700,KA56J,DRV-73698,152207,39296,191503,CLERK-ELD-02
DISP-00197,LOAD-000197,2026-02-02,2026,2,OMC-004,Gulf Energy,AGO,Kisumu,34890,650,KC50D,DRV-8517,131762,36634,168396,CLERK-KIS-01
DISP-07456,LOAD-007456,2025-11-23,2025,11,OMC-010,Tamoil,PMS,Nairobi,44233,450,KB67J,DRV-41506,110074,44233,154307,CLERK-NAI-01
DISP-08000,LOAD-008000,2025-09-10,2025,9,OMC-011,Hass Petroleum,JETA1,Eldoret,53169,700,KA16H,DRV-12623,205817,53169,258986,CLERK-ELD-01
DISP-01574,LOAD-001574,,2026,4,OMC-005,PetroOil Kenya,PMS,Mombasa (Kipevu),49008,5,KD18B,DRV-7482,1424,51458,52882,CLERK-MOM-KIP-01
DISP-09700,LOAD-009700,12/09/2025,2025,9,OMC-013,Lake Oil,HFO,Mombasa (Kipevu),46385,5,KB42J,DRV-38468,1283,46385,47668,CLERK-MOM-KIP-02
DISP-00026,LOAD-000026,2025-06-01,2025,6,OMC-008,National Oil,AGO,Eldoret,38582,700,KA23J,DRV-38683,149351,38582,187933,CLERK-ELD-03
DISP-08443,LOAD-008443,2026-03-11,2026,3,OMC-002,Vivo Energy,JETA1,Nairobi,30945,450,KB42F,DRV-54221,80906,32492,113398,CLERK-NAI-03
DISP-07754,LOAD-007754,2025-06-23,2025,6,OMC-003,Rubis Energy,JETA1,Mombasa (Kipevu),20627,5,KB69G,DRV-10217,570,20627,21197,CLERK-MOM-KIP-03
DISP-00879,LOAD-000879,2025-10-19,2025,10,OMC-013,Lake Oil,LUB,Mombasa (KOSF),35796,10,KB46H,DRV-24220,1980,35796,37776,CLERK-MOM-KOS-01
DISP-07621,LOAD-007621,2025-03-31,2025,3,OMC-019,Tanzania Petroleum,AGO,Kisumu,45504,650,KB58G,DRV-66515,163564,45504,209068,CLERK-KIS-01
