payment_id,invoice_id,omc_id,customer_name,remitting_bank_account,date,value_kes,installment_no
PAY-60543,INV-51063,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-23,72318,2
PAY-19210,INV-35702,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-04-04,276681,1
PAY-62002,INV-11667,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-04-08,50288,1
PAY-53026,INV-34248,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-03-15,178064,1
PAY-89135,INV-29371,OMC-012,Galana Energies,GB89GWUW86379402654235,15/05/2026,44134,1
PAY-39696,INV-94472,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-12-22,53921,1
PAY-32848,INV-44861,OMC-008,National Oil,GB08NAFX56342160733754,2025-03-14,113755,1
PAY-37034,INV-27665,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-22,157066,1
PAY-32733,INV-75678,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-20,75708,1
PAY-23241,INV-41438,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-07-13,229418,1
PAY-87132,INV-63105,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-04,11045,2
PAY-55611,INV-83342,OMC-007,Kobil,GB37IDDX82449353487401,2025-07-13,42111,2
PAY-37049,INV-79641,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-02-23,301885,1
PAY-53992,INV-23277,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-29,167172,1
PAY-63398,INV-49871,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-22,66748,2
PAY-73334,INV-36290,OMC-012,Galana Energies,GB89GWUW86379402654235,28/04/2026,66448,2
PAY-93519,INV-93589,OMC-007,Kobil,GB37IDDX82449353487401,2026-05-21,66667,2
PAY-87375,INV-85177,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-21,84044,2
PAY-19730,INV-98854,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-04-09,242104,1
PAY-38597,INV-57173,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-04-10," KES 56,355 ",1
PAY-52341,INV-80523,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-11-11,165784,1
PAY-88116,INV-90649,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-08-29,49648,2
PAY-18251,INV-41706,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-05-27,19856,2
PAY-42051,INV-90873,OMC-014,Texol Energies,GB06ONXS45314737996507,13/06/2026,49655,2
PAY-25131,INV-37491,OMC-004,Gulf Energy,GB89GWUW86379402654235,17/04/2026,15384,2
PAY-95887,INV-79687,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-03-07,213545,1
PAY-66594,INV-69309,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-07-23,190882,1
PAY-46848,INV-95498,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-12-18,16711,2
PAY-39784,INV-73699,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-19,10145,2
PAY-40048,INV-50524,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-10-04," KES 16,170 ",1
PAY-46761,INV-83848,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-19,55784,1
PAY-60438,INV-16237,OMC-007,Kobil,GB37IDDX82449353487401,2025-05-01,36355,1
PAY-44425,INV-26047,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-10-20,221734,1
PAY-93810,INV-46162,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-04-18,95614,2
PAY-75744,INV-66125,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-02-27,103257,1
PAY-84111,INV-90940,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-17,209640,1
PAY-77941,INV-32288,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-21,173947,1
PAY-45200,INV-52157,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-05-16,72532,2
PAY-88333,INV-61462,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-04,52924,1
PAY-98881,INV-84474,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-18,45786,1
PAY-18640,INV-48673,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-02-25,36468,1
PAY-49297,INV-78522,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-02-26,215147,1
PAY-41760,INV-85823,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-04-26,35669,1
PAY-78388,INV-25132,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-03-11,149526,1
PAY-98719,INV-70075,OMC-007,Kobil,GB37IDDX82449353487401,20/05/2025,28266,1
PAY-42621,INV-87708,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-03-14,259275,1
PAY-80641,INV-36095,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-08,209298,1
PAY-26998,INV-95368,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-05-08,198976,1
PAY-57431,INV-84922,OMC-008,National Oil,GB08NAFX56342160733754,2025-08-27,143931,1
PAY-11273,INV-98425,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-12-25,24703,1
PAY-20632,INV-26714,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-03-17,191366,1
PAY-84911,INV-31085,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-02-12,176191,1
PAY-37789,INV-87265,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-01-08,154921,1
PAY-68249,INV-72099,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-03-11,107249,1
PAY-99921,INV-75899,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-07-15,273364,1
PAY-80946,INV-75483,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-06-28,24974,2
PAY-89162,INV-82093,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,15/04/2025,23941,1
PAY-62118,INV-90004,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-09,122309,1
PAY-37223,INV-13062,OMC-012,Galana Energies,GB89GWUW86379402654235,08/04/2026,97330,1
PAY-46321,INV-32253,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-07-10,169019,1
PAY-62194,INV-70751,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-07-11,218433,1
PAY-42176,INV-30719,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-18,90692,2
PAY-66963,INV-57193,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-03-12,42286,2
PAY-65721,INV-12402,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-04-22,113153,1
PAY-20160,INV-92228,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-02-06,34577,1
PAY-72578,INV-99410,OMC-007,Kobil,GB37IDDX82449353487401,2025-08-16,53209,1
PAY-30251,INV-93675,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-07-05,58332,1
PAY-91695,INV-55464,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-24,36048,1
PAY-81836,INV-68761,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-04-20,288075,1
PAY-11896,INV-70472,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-01-03,244840,1
PAY-26820,INV-71443,OMC-008,National Oil,GB08NAFX56342160733754,2026-04-06,105375,1
PAY-66156,INV-12371,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-02-20,105483,1
PAY-27867,INV-33064,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-10-14,134102,1
PAY-93210,INV-29837,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-05,198463,1
PAY-30323,INV-28552,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-10,15673,2
PAY-59669,INV-86434,OMC-008,National Oil,GB08NAFX56342160733754,2025-04-11,33260,1
PAY-91693,INV-18147,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-07-23,208671,1
PAY-35317,INV-10899,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-06-28,49141,1
PAY-79548,INV-66732,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-03-30,100918,1
PAY-95920,INV-89467,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-02-05,241793,1
PAY-67987,INV-38852,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-12-08,269393,1
PAY-48512,INV-65015,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-10-24,39949,1
PAY-98841,INV-23137,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-11-26,48597,1
PAY-25784,INV-14121,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-01,19786,2
PAY-21758,INV-39636,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-04-07,148846,1
PAY-16033,INV-96595,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-01-24,35846,1
PAY-44973,INV-47357,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-04-19,40864,1
PAY-56263,INV-54807,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-04-20,165408,1
PAY-17045,INV-93431,OMC-010,Tamoil,GB34EABH79176936763201,2025-09-21,174996,1
PAY-39160,INV-90224,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-25,96806,1
PAY-72130,INV-65372,OMC-002,Vivo Energy,GB45OQIR01845146270482,16/06/2025,151409,1
PAY-69589,INV-37306,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-08-18,156458,1
PAY-19451,INV-29992,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-06-26,26955,1
PAY-57123,INV-80435,OMC-007,Kobil,GB37IDDX82449353487401,2025-04-06,239941,1
PAY-25696,INV-31390,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-03-31,112423,1
PAY-15322,INV-81555,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-06-23,25490,1
PAY-22420,INV-49569,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-06,81669,1
PAY-96620,INV-78199,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-04-14,43172,2
PAY-36129,INV-89511,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-26," KES 281,632 ",1
PAY-74029,INV-34437,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-08-23,33119,1
PAY-70686,INV-91882,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-29,46486,1
PAY-50276,INV-17711,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-20,42574,1
PAY-53020,INV-27691,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-29,238862,1
PAY-11770,INV-33716,OMC-010,Tamoil,GB34EABH79176936763201,2025-11-02,37617,1
PAY-50542,INV-19404,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-12-29,226305,1
PAY-39857,INV-57356,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-11-03,111781,1
PAY-98374,INV-46614,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-10-18,30168,1
PAY-94106,INV-48625,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-06-10,157448,1
PAY-62668,INV-16182,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-06,191252,1
PAY-77867,INV-56721,OMC-011,Hass Petroleum,GB56WGCN65876036690967,,157305,1
PAY-82674,INV-28973,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-04-27,112390,1
PAY-87993,INV-51530,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-07-05,191323,1
PAY-38076,INV-65585,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-07-28,51290,2
PAY-55248,INV-25239,OMC-008,National Oil,GB08NAFX56342160733754,2026-02-13,29884,1
PAY-68081,INV-28116,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-06-29,24280,1
PAY-52875,INV-81427,OMC-002,Vivo Energy,GB45OQIR01845146270482,,52358,1
PAY-71222,INV-78829,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-07-14,171421,1
PAY-47990,INV-56316,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-31,261153,1
PAY-57709,INV-16919,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-02-08,183470,1
PAY-13690,INV-10334,OMC-017,KAA Aviation,GB54HVSS04902787429671,03/02/2026,36594,1
PAY-44516,INV-69182,OMC-013,Lake Oil,GB88TEHE71937452991241,2026-02-10,55046,1
PAY-26263,INV-12754,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-08,33686,1
PAY-33458,INV-49816,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-12-20,35604,1
PAY-10953,INV-92074,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-04-01,301600,1
PAY-66940,INV-41849,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-06-17,100447,2
PAY-81381,INV-16826,OMC-007,Kobil,GB37IDDX82449353487401,2025-08-22,276760,1
PAY-28631,INV-26559,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-26,15610,1
PAY-41792,INV-31544,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-12,41176,1
PAY-70791,INV-35877,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-05-13,162001,1
PAY-47983,INV-67551,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-12,23211,1
PAY-46724,INV-82066,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-10-22,102515,1
PAY-76258,INV-11724,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-06,82480,2
PAY-56053,INV-16013,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-02-17,183853,1
PAY-21405,INV-23484,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-27,26117,1
PAY-80728,INV-81456,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-04-23,7237,2
PAY-56127,INV-12952,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-05-29,64343,1
PAY-22464,INV-28530,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-04-14,239493,1
PAY-21435,INV-95660,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-22,75794,1
PAY-62311,INV-15154,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-04-17,50940,1
PAY-62101,INV-88046,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-06-29,32627,1
PAY-47429,INV-73532,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-12-20,105285,2
PAY-46812,INV-34130,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-07-19,101872,1
PAY-50761,INV-96622,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-12-02,240144,1
PAY-61442,INV-89337,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-07-03,90247,2
PAY-94889,INV-90318,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-09,75655,1
PAY-23534,INV-18216,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-03-03,125322,1
PAY-49147,INV-54989,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-03-28,231505,1
PAY-89439,INV-23576,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-05-22,179920,1
PAY-88467,INV-59941,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-07-24,155806,1
PAY-91337,INV-32274,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-26,17599,2
PAY-39161,INV-67584,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-02-15,121789,1
PAY-49681,INV-12013,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-11-02,36112,1
PAY-10504,INV-68208,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-09-23,257474,1
PAY-85568,INV-23898,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-17,122387,1
PAY-46015,INV-28729,OMC-008,National Oil,GB08NAFX56342160733754,2025-11-05," KES 187,927 ",1
PAY-64999,INV-79559,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2025-07-09,145962,1
PAY-64542,INV-78304,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-04,29077,1
PAY-85238,INV-25475,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-01-14,113578,1
PAY-93602,INV-47980,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-08-17,17197,1
PAY-36410,INV-97441,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-05-22,62692,1
PAY-22413,INV-13853,OMC-017,KAA Aviation,GB54HVSS04902787429671,2025-09-20,262071,1
PAY-46040,INV-69328,OMC-003,Rubis Energy,GB04LOQO13315098393010,2025-07-26,93847,2
PAY-91693,INV-18147,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-07-23,208671,1
PAY-40498,INV-72899,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-06-29,102361,1
PAY-96814,INV-89383,OMC-012,Galana Energies,GB89GWUW86379402654235,,17598,2
PAY-49285,INV-75131,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-20,54653,1
PAY-20987,INV-91439,OMC-012,Galana Energies,GB89GWUW86379402654235,2026-05-14,27580,1
PAY-44555,INV-67464,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-06-21,119546,1
PAY-83896,INV-26439,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-21,219387,1
PAY-33153,INV-65826,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-06-26,181768,1
PAY-13681,INV-54869,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2026-03-04,187289,1
PAY-96284,INV-38124,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-05-10,72729,2
PAY-53150,INV-31626,OMC-005,PetroOil Kenya,GB89GWUW86379402654235,2026-06-03,10986,2
PAY-40650,INV-58469,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-10-24,280163,1
PAY-53472,INV-78753,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-02-06,129850,1
PAY-30643,INV-89701,OMC-018,Uganda National Oil,GB73JRAR61317127484677,," KES 22,035 ",1
PAY-56284,INV-52339,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-04,34040,1
PAY-88004,INV-66635,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-05-21,17327,1
PAY-26116,INV-76086,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2025-04-15,234717,1
PAY-92011,INV-18628,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-03-23,46506,1
PAY-12122,INV-16527,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-04-27,157941,1
PAY-66121,INV-84872,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-09-29,21252,1
PAY-52749,INV-46163,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-06-12,86200,1
PAY-88240,INV-71440,OMC-010,Tamoil,GB34EABH79176936763201,2026-01-13,30388,1
PAY-71137,INV-75528,OMC-010,Tamoil,GB34EABH79176936763201,2026-07-26,209547,1
PAY-57160,INV-43177,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-29,25673,1
PAY-75936,INV-77638,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-04-15,302508,1
PAY-16271,INV-86739,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-10-30,181205,1
PAY-29442,INV-49758,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-03-27,76862,1
PAY-34906,INV-18543,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-11-26,35776,2
PAY-33713,INV-59539,OMC-008,National Oil,GB08NAFX56342160733754,2025-12-06,74959,2
PAY-56631,INV-74419,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-02-09,29991,1
PAY-62695,INV-68885,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-03-24,201908,1
PAY-58367,INV-10781,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-04-08,250921,1
PAY-51834,INV-43316,OMC-015,Mombasa Petroleum,GB80WOIJ43135182337498,2026-05-18,44166,1
PAY-39613,INV-79769,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-01-18,54714,1
PAY-91641,INV-77763,OMC-007,Kobil,GB37IDDX82449353487401,2025-09-12,84903,2
PAY-25589,INV-40821,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-03-22,60280,1
PAY-33598,INV-51354,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-11-09,73812,1
PAY-36755,INV-83907,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-01,53236,1
PAY-33626,INV-75003,OMC-007,Kobil,GB37IDDX82449353487401,2026-04-22,125514,1
PAY-81725,INV-37246,OMC-007,Kobil,GB37IDDX82449353487401,2026-02-10,230364,1
PAY-17644,INV-93133,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-08-06,55518,1
PAY-42103,INV-45596,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-05,141778,1
PAY-78185,INV-57326,OMC-011,Hass Petroleum,GB56WGCN65876036690967,,238441,1
PAY-59289,INV-82105,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-17,22609,1
PAY-23065,INV-13472,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-04-29,175875,1
PAY-34137,INV-63117,OMC-007,Kobil,GB37IDDX82449353487401,2025-07-24,51427,1
PAY-23512,INV-24266,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-14,107734,2
PAY-10790,INV-79023,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-05-10,22284,1
PAY-47556,INV-49401,OMC-008,National Oil,GB08NAFX56342160733754,2025-07-26,22357,1
PAY-54307,INV-70741,OMC-006,Hashi Energy,GB05QCFC91361939909169,2026-04-12,162003,1
PAY-13514,INV-80228,OMC-016,KPA Marine,GB31MOOJ96499091334123,2025-07-29,131638,1
PAY-62207,INV-84557,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-24," KES 53,086 ",2
PAY-23152,INV-71149,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-07-01,262107,1
PAY-30383,INV-40201,OMC-010,Tamoil,GB34EABH79176936763201,2026-03-25,212509,1
PAY-79788,INV-95596,OMC-008,National Oil,GB08NAFX56342160733754,2026-07-03,52003,1
PAY-18562,INV-72529,OMC-010,Tamoil,GB34EABH79176936763201,2025-10-19,250419,1
PAY-30033,INV-58066,OMC-012,Galana Energies,GB89GWUW86379402654235,,22013,1
PAY-16299,INV-10355,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-03-11,61083,1
PAY-53566,INV-35869,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-05-25,142328,1
PAY-35140,INV-28436,OMC-008,National Oil,GB08NAFX56342160733754,2026-03-12,81088,2
PAY-85271,INV-65833,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-06-03,138135,1
PAY-71459,INV-73311,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-07-19,125485,1
PAY-69790,INV-52004,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-07-28,183453,1
PAY-51731,INV-21783,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2026-07-19,51754,1
PAY-85682,INV-19718,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2026-05-13,283014,1
PAY-62032,INV-81513,OMC-007,Kobil,GB37IDDX82449353487401,2026-03-26,190246,1
PAY-67918,INV-80709,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-05-29,105008,1
PAY-56243,INV-29611,OMC-017,KAA Aviation,GB54HVSS04902787429671,2026-01-17,214165,1
PAY-70653,INV-18729,OMC-018,Uganda National Oil,GB73JRAR61317127484677,2025-04-03,276327,1
PAY-57674,INV-90548,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-02-03,56568,1
PAY-12327,INV-77813,OMC-014,Texol Energies,GB06ONXS45314737996507,,19662,2
PAY-54584,INV-76062,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2025-12-16,50569,1
PAY-62207,INV-84557,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-06-24,53086,2
PAY-95782,INV-12142,OMC-008,National Oil,GB08NAFX56342160733754,23/04/2025,133655,1
PAY-82058,INV-30191,OMC-007,Kobil,GB37IDDX82449353487401,2025-12-27,29822,1
PAY-32732,INV-82931,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-03-28,191379,1
PAY-18219,INV-54753,OMC-008,National Oil,GB08NAFX56342160733754,2025-10-14,37682,1
PAY-34266,INV-54249,OMC-010,Tamoil,GB34EABH79176936763201,2026-05-17,269604,1
PAY-71912,INV-87137,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-05-21,56161,1
PAY-36646,INV-12193,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-02-21,46877,1
PAY-85042,INV-85136,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-09-29,128827,1
PAY-15661,INV-39406,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-03-30,53051,1
PAY-58850,INV-95363,OMC-020,Ethiopian Oil,GB08IVAZ74821759464743,2026-04-29,38475,1
PAY-65415,INV-55388,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2026-03-19,28714,1
PAY-56213,INV-30945,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-02-02,71918,1
PAY-31944,INV-76534,OMC-016,KPA Marine,GB31MOOJ96499091334123,2026-03-15,60871,1
PAY-23039,INV-99600,OMC-004,Gulf Energy,GB89GWUW86379402654235,2026-03-22,322669,1
PAY-76715,INV-77125,OMC-006,Hashi Energy,GB05QCFC91361939909169,2025-05-11," KES 26,689 ",1
PAY-89949,INV-88037,OMC-010,Tamoil,GB34EABH79176936763201,2025-05-25,152707,1
PAY-39270,INV-71819,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-10-10,105641,1
PAY-30815,INV-77200,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,2025-09-17,157828,1
PAY-28726,INV-68406,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-03-16,44622,2
PAY-37536,INV-64914,OMC-009,Dalbit Petroleum,GB53VXXX35615951484656,2025-09-07,31069,1
PAY-52530,INV-17311,OMC-003,Rubis Energy,GB04LOQO13315098393010,2026-02-02,61617,1
PAY-83860,INV-76047,OMC-006,Hashi Energy,GB05QCFC91361939909169,05/12/2025,174452,1
PAY-89266,INV-63731,OMC-001,TotalEnergies Kenya,GB06DMIO52553419283276,,72107,2
PAY-60495,INV-48298,OMC-014,Texol Energies,GB06ONXS45314737996507,2026-01-11,184690,1
PAY-22526,INV-78781,OMC-013,Lake Oil,GB88TEHE71937452991241,2025-08-05,32153,1
PAY-54682,INV-19930,OMC-002,Vivo Energy,GB45OQIR01845146270482,2025-10-08,58875,1
PAY-55382,INV-29855,OMC-008,National Oil,GB08NAFX56342160733754,2026-04-20,48329,1
PAY-87377,INV-31532,OMC-011,Hass Petroleum,GB56WGCN65876036690967,2025-05-01,135987,2
PAY-10657,INV-16518,OMC-006,Hashi Energy,GB05QCFC91361939909169,,189488,1
PAY-49851,INV-76700,OMC-014,Texol Energies,GB06ONXS45314737996507,2025-06-22,120343,1
PAY-51225,INV-66604,OMC-019,Tanzania Petroleum,GB64OAXE62174596158657,2026-01-12,288008,1
PAY-47638,INV-13393,OMC-010,Tamoil,GB34EABH79176936763201,2025-03-01,19537,2
