invoice_id,dispatch_id,omc_id,customer_name,product,date,value_kes
INV-60025,DISP-34623,OMC-019,Tanzania Petroleum,Kerosene (DPK),2026-03-07,168268
INV-25355,DISP-15758,OMC-009,Dalbit Petroleum,Jet A-1,2026-04-12,55031
INV-83208,DISP-15273,OMC-009,Dalbit Petroleum,Jet A-1,2026-02-10,40216
INV-73739,DISP-46980,OMC-013,Lake Oil,Jet A-1,2025-07-05,174524
INV-61146,DISP-10550,OMC-007,Kobil,Heavy Fuel Oil,2026-01-02,224300
INV-59458,DISP-00005,OMC-006,Hashi Energy,Diesel (AGO),2025-06-13,197711
INV-21702,DISP-46984,OMC-012,Galana Energies,Diesel (AGO),2025-10-11," KES 259,302 "
INV-77618,DISP-08081,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-02-24,134319
INV-84699,DISP-01727,OMC-018,Uganda National Oil,Kerosene (DPK),2025-03-09,29931
INV-61967,DISP-24048,OMC-004,Gulf Energy,LPG,2025-12-22,215010
INV-80008,DISP-43218,OMC-009,Dalbit Petroleum,Petrol (PMS),13/12/2025,163904
INV-19526,DISP-13434,OMC-003,Rubis Energy,Lubricants,2026-01-18,22774
INV-71369,DISP-24163,OMC-018,Uganda National Oil,Diesel (AGO),2026-01-15,196254
INV-92555,DISP-37662,OMC-003,Rubis Energy,Kerosene (DPK),2025-09-24,203814
INV-59677,DISP-03671,OMC-013,Lake Oil,Diesel (AGO),2026-04-22,165263
INV-64392,DISP-16117,OMC-011,Hass Petroleum,Kerosene (DPK),2026-03-25,279059
INV-17845,DISP-21914,OMC-008,National Oil,Petrol (PMS),2025-02-05,46898
INV-70625,DISP-20842,OMC-004,Gulf Energy,LPG,2025-04-15,217417
INV-22073,DISP-00777,OMC-019,Tanzania Petroleum,Petrol (PMS),2025-03-11,152957
INV-43338,DISP-44193,OMC-005,PetroOil Kenya,Lubricants,2026-06-22,277594
INV-46312,DISP-28677,OMC-014,Texol Energies,Kerosene (DPK),2026-01-07,197835
INV-13490,DISP-44096,OMC-006,Hashi Energy,Kerosene (DPK),2025-04-07,38637
INV-61433,DISP-13051,OMC-004,Gulf Energy,Heavy Fuel Oil,2026-01-28,27299
INV-57565,DISP-03929,OMC-012,Galana Energies,Heavy Fuel Oil,2025-03-06,35257
INV-38297,DISP-28124,OMC-004,Gulf Energy,Lubricants,2025-01-10,43103
INV-41574,DISP-20444,OMC-018,Uganda National Oil,Diesel (AGO),2025-07-09,136485
INV-80931,DISP-12399,OMC-017,KAA Aviation,Lubricants,2025-10-31,243927
INV-86964,DISP-24278,OMC-012,Galana Energies,Heavy Fuel Oil,,110217
INV-18521,DISP-05281,OMC-007,Kobil,Kerosene (DPK),,54284
INV-12133,DISP-05913,OMC-019,Tanzania Petroleum,Diesel (AGO),2026-04-21,57080
INV-60242,DISP-06501,OMC-016,KPA Marine,Jet A-1,2025-03-08,44804
INV-26210,DISP-27047,OMC-013,Lake Oil,Jet A-1,2025-09-17,38357
INV-75209,DISP-37162,OMC-011,Hass Petroleum,Heavy Fuel Oil,2025-08-22,56567
INV-95339,DISP-01723,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-09-15,95164
INV-61965,DISP-43179,OMC-017,KAA Aviation,Petrol (PMS),2026-06-25,122589
INV-83756,DISP-02501,OMC-010,Tamoil,Petrol (PMS),2025-11-10,20988
INV-29320,DISP-41095,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-12-18,245583
INV-16956,DISP-16116,OMC-017,KAA Aviation,Diesel (AGO),2026-01-26,50039
INV-74544,DISP-21762,OMC-008,National Oil,LPG,2026-04-25,257899
INV-37469,DISP-11730,OMC-010,Tamoil,Petrol (PMS),2026-01-07,197986
INV-48688,DISP-20361,OMC-006,Hashi Energy,Petrol (PMS),2025-01-25,208816
INV-64694,DISP-46311,OMC-014,Texol Energies,Petrol (PMS),2025-09-02,212632
INV-10806,DISP-22106,OMC-018,Uganda National Oil,Heavy Fuel Oil,2025-04-19,205127
INV-10571,DISP-09660,OMC-009,Dalbit Petroleum,Jet A-1,09/03/2025,31664
INV-53130,DISP-23010,OMC-008,National Oil,Jet A-1,2025-02-04,131968
INV-67873,DISP-28446,OMC-003,Rubis Energy,Jet A-1,2025-01-18,89295
INV-59364,DISP-26922,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-02-20,162486
INV-55861,DISP-04720,OMC-010,Tamoil,LPG,2025-05-05,261614
INV-25355,DISP-32689,OMC-004,Gulf Energy,Petrol (PMS),2025-01-13,245253
INV-15888,DISP-47072,OMC-004,Gulf Energy,Diesel (AGO),2025-02-25,41728
INV-40027,DISP-19840,OMC-016,KPA Marine,Jet A-1,2026-04-19,139231
INV-53266,DISP-46489,OMC-006,Hashi Energy,Diesel (AGO),2025-10-14,213421
INV-71523,DISP-48964,OMC-016,KPA Marine,LPG,2026-05-13,51839
INV-66894,DISP-07774,OMC-020,Ethiopian Oil,Petrol (PMS),2025-07-26,33764
INV-37839,DISP-43639,OMC-002,Vivo Energy,Kerosene (DPK),2025-10-13,111872
INV-91269,DISP-21465,OMC-011,Hass Petroleum,LPG,2025-04-02,110253
INV-37087,DISP-32545,OMC-007,Kobil,Kerosene (DPK),2026-05-07,41954
INV-94178,DISP-18398,OMC-016,KPA Marine,Kerosene (DPK),2025-02-12,40399
INV-22488,DISP-25271,OMC-003,Rubis Energy,Kerosene (DPK),2026-05-06,38853
INV-39648,DISP-14502,OMC-007,Kobil,Heavy Fuel Oil,2025-03-01,119237
INV-69383,DISP-28941,OMC-009,Dalbit Petroleum,Lubricants,2026-03-05,87625
INV-88838,DISP-34078,OMC-011,Hass Petroleum,Jet A-1,2025-07-14,41839
INV-70677,DISP-19510,OMC-010,Tamoil,Kerosene (DPK),2025-10-01,111410
INV-84096,DISP-49252,OMC-011,Hass Petroleum,Diesel (AGO),2025-10-05,25874
INV-69202,DISP-35502,OMC-015,Mombasa Petroleum,Jet A-1,2025-11-27,171713
INV-45593,DISP-25854,OMC-015,Mombasa Petroleum,Petrol (PMS),2025-05-15,51458
INV-32311,DISP-12556,OMC-002,Vivo Energy,Heavy Fuel Oil,2026-03-05,125842
INV-38160,DISP-27585,OMC-002,Vivo Energy,LPG,2025-11-18," KES 250,405 "
INV-13686,DISP-44128,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-06-29,203789
INV-52484,DISP-49235,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-07-31,30118
INV-78297,DISP-36793,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2026-01-14,42318
INV-22752,DISP-25960,OMC-008,National Oil,Kerosene (DPK),2026-01-07,98678
INV-72428,DISP-37396,OMC-005,PetroOil Kenya,Jet A-1,2026-04-01,119225
INV-62107,DISP-35988,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-05-24,176309
INV-67507,DISP-44421,OMC-001,TotalEnergies Kenya,Lubricants,2026-03-11," KES 186,218 "
INV-28357,DISP-06656,OMC-016,KPA Marine,Lubricants,2026-01-11,249399
INV-68241,DISP-02061,OMC-012,Galana Energies,Lubricants,2025-01-09,19342
INV-54041,DISP-42803,OMC-011,Hass Petroleum,Jet A-1,2025-01-03,124556
INV-74117,DISP-09147,OMC-017,KAA Aviation,Heavy Fuel Oil,2025-11-12,189436
INV-40326,DISP-48733,OMC-014,Texol Energies,Lubricants,2025-09-02,28528
INV-39735,DISP-08487,OMC-003,Rubis Energy,Lubricants,2025-08-14,57933
INV-78709,DISP-24858,OMC-016,KPA Marine,LPG,2025-04-02,166114
INV-72711,DISP-03487,OMC-020,Ethiopian Oil,Jet A-1,2026-06-25,189326
INV-75973,DISP-26655,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-12-23,148518
INV-43285,DISP-20226,OMC-015,Mombasa Petroleum,LPG,2025-06-14,234980
INV-67024,DISP-16050,OMC-015,Mombasa Petroleum,Diesel (AGO),2026-03-10,150374
INV-94966,DISP-05475,OMC-007,Kobil,LPG,2026-05-24,264295
INV-50958,DISP-46355,OMC-020,Ethiopian Oil,Petrol (PMS),2025-07-11,172411
INV-26653,DISP-04521,OMC-020,Ethiopian Oil,LPG,2025-04-23,33224
INV-56933,DISP-26421,OMC-005,PetroOil Kenya,Jet A-1,2025-07-09,217215
INV-76877,DISP-28948,OMC-012,Galana Energies,Kerosene (DPK),2026-06-29,60354
INV-46198,DISP-41671,OMC-012,Galana Energies,Lubricants,2026-03-21,85487
INV-14088,DISP-23192,OMC-002,Vivo Energy,Diesel (AGO),2025-08-10,114789
INV-93654,DISP-45365,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-05-21,200660
INV-51690,DISP-27614,OMC-018,Uganda National Oil,Petrol (PMS),08/11/2025,50649
INV-98559,DISP-29435,OMC-005,PetroOil Kenya,Diesel (AGO),2025-04-09,96574
INV-11089,DISP-23541,OMC-008,National Oil,Heavy Fuel Oil,2026-02-04,217777
INV-91120,DISP-02408,OMC-005,PetroOil Kenya,LPG,2025-10-05,60248
INV-89769,DISP-01052,OMC-002,Vivo Energy,Diesel (AGO),2025-09-05,232514
INV-37920,DISP-13919,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2026-06-22,59835
INV-53187,DISP-45067,OMC-007,Kobil,Heavy Fuel Oil,2025-04-22,53689
INV-96343,DISP-39872,OMC-010,Tamoil,Lubricants,2025-05-08,122197
INV-66985,DISP-40906,OMC-011,Hass Petroleum,Lubricants,2026-03-31,29079
INV-91457,DISP-45219,OMC-017,KAA Aviation,LPG,2026-03-01,43504
INV-89005,DISP-30295,OMC-005,PetroOil Kenya,Lubricants,2025-09-02,231977
INV-41261,DISP-40791,OMC-019,Tanzania Petroleum,LPG,2025-01-19,186958
INV-96133,DISP-13728,OMC-001,TotalEnergies Kenya,LPG,2025-02-11,58168
INV-48037,DISP-26635,OMC-009,Dalbit Petroleum,Heavy Fuel Oil,2025-05-05,146397
INV-14872,DISP-23393,OMC-006,Hashi Energy,Diesel (AGO),2025-10-05,233134
INV-69757,DISP-13597,OMC-018,Uganda National Oil,Lubricants,27/10/2025,56259
INV-31115,DISP-49438,OMC-002,Vivo Energy,Lubricants,2025-08-21,150466
INV-49646,DISP-09586,OMC-001,TotalEnergies Kenya,Lubricants,2025-12-10,166709
INV-57229,DISP-46088,OMC-011,Hass Petroleum,Petrol (PMS),2025-05-15,43347
INV-73027,DISP-29758,OMC-011,Hass Petroleum,Petrol (PMS),2026-02-28,226957
INV-76574,DISP-38254,OMC-002,Vivo Energy,Kerosene (DPK),2026-04-24,174992
INV-53100,DISP-35295,OMC-019,Tanzania Petroleum,Jet A-1,2025-07-08,224487
INV-14574,DISP-10547,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-06-21,144361
INV-94708,DISP-09082,OMC-013,Lake Oil,Heavy Fuel Oil,2025-06-19,34024
INV-37628,DISP-25778,OMC-002,Vivo Energy,LPG,2026-02-04,165046
INV-74900,DISP-44891,OMC-005,PetroOil Kenya,Kerosene (DPK),2025-05-24,22791
INV-58746,DISP-07897,OMC-012,Galana Energies,Kerosene (DPK),2025-09-16,75463
INV-91392,DISP-45785,OMC-018,Uganda National Oil,Diesel (AGO),2025-08-27,50961
INV-92730,DISP-02205,OMC-003,Rubis Energy,Kerosene (DPK),2026-07-05,45647
INV-28549,DISP-18700,OMC-002,Vivo Energy,LPG,03/01/2025,59975
INV-72652,DISP-22608,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2026-04-23,119012
INV-81519,DISP-03928,OMC-014,Texol Energies,Heavy Fuel Oil,2026-01-21,272401
INV-77112,DISP-21496,OMC-006,Hashi Energy,Heavy Fuel Oil,2025-03-26,58659
INV-55957,DISP-11625,OMC-013,Lake Oil,Heavy Fuel Oil,,47321
INV-21882,DISP-22690,OMC-001,TotalEnergies Kenya,Petrol (PMS),2025-10-13,205407
INV-88182,DISP-44369,OMC-005,PetroOil Kenya,Jet A-1,2025-04-30,42017
INV-39133,DISP-13519,OMC-009,Dalbit Petroleum,LPG,2025-04-07,53192
INV-21164,DISP-17662,OMC-011,Hass Petroleum,Kerosene (DPK),2025-12-04,119086
INV-81552,DISP-36590,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2026-06-29,42788
INV-74868,DISP-24037,OMC-003,Rubis Energy,Jet A-1,15/03/2025," KES 59,277 "
INV-83147,DISP-44457,OMC-016,KPA Marine,Heavy Fuel Oil,2026-04-22,40870
INV-16175,DISP-05342,OMC-004,Gulf Energy,Lubricants,2025-10-21,142693
INV-21568,DISP-40760,OMC-002,Vivo Energy,LPG,2025-03-14,156131
INV-16383,DISP-37150,OMC-013,Lake Oil,Heavy Fuel Oil,2025-07-02,39440
INV-14254,DISP-05143,OMC-007,Kobil,Heavy Fuel Oil,2026-01-29,27585
INV-94017,DISP-26348,OMC-004,Gulf Energy,LPG,2026-02-15,94832
INV-13601,DISP-03745,OMC-012,Galana Energies,LPG,2025-07-11,27974
INV-66495,DISP-24960,OMC-004,Gulf Energy,Diesel (AGO),2026-01-13,33728
INV-32293,DISP-39367,OMC-004,Gulf Energy,Jet A-1,2025-03-09,90434
INV-23746,DISP-24392,OMC-014,Texol Energies,Jet A-1,2026-03-03,180091
INV-17649,DISP-32421,OMC-020,Ethiopian Oil,Lubricants,2025-11-19,39453
INV-42537,DISP-25874,OMC-009,Dalbit Petroleum,Petrol (PMS),2025-05-27,44448
INV-69517,DISP-37319,OMC-020,Ethiopian Oil,Heavy Fuel Oil,2025-05-15,99031
INV-54830,DISP-47309,OMC-004,Gulf Energy,Lubricants,2026-01-23,249259
INV-91857,DISP-13684,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-11-16,48709
INV-80634,DISP-11195,OMC-014,Texol Energies,Lubricants,,71429
INV-39806,DISP-43598,OMC-011,Hass Petroleum,Petrol (PMS),2025-09-03,25577
INV-47594,DISP-12651,OMC-019,Tanzania Petroleum,LPG,2026-01-18,49187
INV-25647,DISP-40247,OMC-016,KPA Marine,Petrol (PMS),2025-10-16,28042
INV-29456,DISP-02798,OMC-016,KPA Marine,Jet A-1,2025-07-13,288690
INV-15566,DISP-17381,OMC-004,Gulf Energy,Petrol (PMS),2025-03-11,234466
INV-99055,DISP-42544,OMC-009,Dalbit Petroleum,Petrol (PMS),2026-03-25,27249
INV-65841,DISP-15844,OMC-014,Texol Energies,Diesel (AGO),2025-08-17,71165
INV-40903,DISP-25278,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-08-24,39823
INV-10514,DISP-39909,OMC-016,KPA Marine,Kerosene (DPK),2025-11-21,36108
INV-19496,DISP-14238,OMC-007,Kobil,Jet A-1,2025-11-04,178104
INV-30565,DISP-49564,OMC-002,Vivo Energy,Diesel (AGO),2025-06-08,127879
INV-29585,DISP-26884,OMC-004,Gulf Energy,Diesel (AGO),2025-07-18,109192
INV-28832,DISP-30825,OMC-005,PetroOil Kenya,Jet A-1,2025-10-21,74773
INV-81872,DISP-49032,OMC-002,Vivo Energy,Jet A-1,2025-02-15,40786
INV-54781,DISP-25115,OMC-019,Tanzania Petroleum,Heavy Fuel Oil,2025-10-18,158660
INV-22416,DISP-21247,OMC-010,Tamoil,Heavy Fuel Oil,2025-09-17,54879
INV-36442,DISP-13282,OMC-014,Texol Energies,Petrol (PMS),2026-02-19,41468
INV-65750,DISP-34486,OMC-009,Dalbit Petroleum,Petrol (PMS),2025-10-08,123536
INV-99906,DISP-26429,OMC-018,Uganda National Oil,LPG,2025-11-04,26064
INV-50817,DISP-06170,OMC-020,Ethiopian Oil,Lubricants,2025-07-18,172260
INV-84782,DISP-02989,OMC-011,Hass Petroleum,Jet A-1,21/06/2025,49688
INV-39133,DISP-26363,OMC-004,Gulf Energy,Petrol (PMS),2026-05-17,273013
INV-74216,DISP-28670,OMC-002,Vivo Energy,Heavy Fuel Oil,2026-01-06,123495
INV-73385,DISP-04568,OMC-016,KPA Marine,Kerosene (DPK),2026-07-06,174574
INV-74891,DISP-21968,OMC-019,Tanzania Petroleum,LPG,2025-08-11,190390
INV-21942,DISP-27477,OMC-019,Tanzania Petroleum,Petrol (PMS),2026-04-14,51342
INV-53866,DISP-28547,OMC-016,KPA Marine,Jet A-1,2026-05-05,140039
INV-25224,DISP-17868,OMC-009,Dalbit Petroleum,Lubricants,2025-03-16,214661
INV-66150,DISP-19199,OMC-011,Hass Petroleum,Petrol (PMS),15/04/2026,24484
INV-51317,DISP-23424,OMC-019,Tanzania Petroleum,Kerosene (DPK),2026-06-24,151805
INV-48739,DISP-16871,OMC-018,Uganda National Oil,Lubricants,2025-03-05,26154
INV-15234,DISP-26875,OMC-018,Uganda National Oil,Jet A-1,2026-03-12,54692
INV-95648,DISP-48288,OMC-010,Tamoil,Kerosene (DPK),2026-05-20,58083
INV-86105,DISP-34080,OMC-016,KPA Marine,Petrol (PMS),2025-12-27,37950
INV-50909,DISP-44725,OMC-019,Tanzania Petroleum,LPG,2025-09-07," KES 260,940 "
INV-32194,DISP-11555,OMC-003,Rubis Energy,Kerosene (DPK),2025-10-03,248968
INV-32011,DISP-07539,OMC-016,KPA Marine,Kerosene (DPK),2025-11-01,24250
INV-26784,DISP-29430,OMC-007,Kobil,Diesel (AGO),2026-06-16,162316
INV-70431,DISP-09904,OMC-012,Galana Energies,Jet A-1,,274874
INV-76934,DISP-12524,OMC-017,KAA Aviation,Petrol (PMS),2025-11-07,21827
INV-35422,DISP-01980,OMC-007,Kobil,LPG,2026-03-27,134330
INV-10571,DISP-02573,OMC-006,Hashi Energy,Petrol (PMS),2025-04-21,117766
INV-43770,DISP-38762,OMC-012,Galana Energies,Jet A-1,2025-04-12,138321
INV-51230,DISP-40177,OMC-004,Gulf Energy,Lubricants,2025-01-05," KES 45,563 "
INV-96651,DISP-01336,OMC-003,Rubis Energy,Jet A-1,2025-07-23,135757
INV-14966,DISP-32740,OMC-016,KPA Marine,Jet A-1,2025-03-01,40707
INV-72406,DISP-04686,OMC-005,PetroOil Kenya,LPG,2026-03-26," KES 51,044 "
INV-15300,DISP-18979,OMC-014,Texol Energies,Diesel (AGO),2026-03-26," KES 28,477 "
INV-24870,DISP-44558,OMC-018,Uganda National Oil,Jet A-1,2025-10-16,45714
INV-44356,DISP-21221,OMC-005,PetroOil Kenya,LPG,2025-12-08,210889
INV-12702,DISP-01299,OMC-017,KAA Aviation,Jet A-1,2025-04-09,233551
INV-65108,DISP-37733,OMC-018,Uganda National Oil,Petrol (PMS),2025-11-30," KES 148,107 "
INV-66315,DISP-40152,OMC-017,KAA Aviation,Heavy Fuel Oil,11/03/2026,152360
INV-54883,DISP-02045,OMC-016,KPA Marine,Diesel (AGO),2025-04-11,252481
INV-66998,DISP-30137,OMC-002,Vivo Energy,Lubricants,2025-03-01,44029
INV-69730,DISP-16904,OMC-001,TotalEnergies Kenya,Jet A-1,2026-05-31," KES 42,458 "
INV-25466,DISP-10928,OMC-020,Ethiopian Oil,Jet A-1,2025-03-29,152933
INV-96681,DISP-15016,OMC-020,Ethiopian Oil,Petrol (PMS),2025-07-27,30321
INV-43958,DISP-07423,OMC-013,Lake Oil,Jet A-1,2025-07-22,153369
INV-89137,DISP-32080,OMC-012,Galana Energies,Lubricants,2025-02-10,198358
INV-92083,DISP-26456,OMC-020,Ethiopian Oil,Petrol (PMS),2025-03-02,26831
INV-46216,DISP-29126,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-01-19,40272
INV-85823,DISP-24946,OMC-007,Kobil,LPG,30/03/2026,141392
INV-95795,DISP-49275,OMC-014,Texol Energies,Kerosene (DPK),2025-12-24,52403
INV-42618,DISP-43085,OMC-016,KPA Marine,Petrol (PMS),2025-08-27,160512
INV-92066,DISP-12509,OMC-002,Vivo Energy,Diesel (AGO),2026-06-17,131584
INV-83687,DISP-46708,OMC-006,Hashi Energy,Jet A-1,2025-09-03,192055
INV-16487,DISP-42152,OMC-020,Ethiopian Oil,Jet A-1,2025-06-27,203362
INV-65200,DISP-03518,OMC-011,Hass Petroleum,Diesel (AGO),2025-10-17,96278
INV-53042,DISP-46429,OMC-017,KAA Aviation,Petrol (PMS),2026-05-19,29323
INV-66282,DISP-21976,OMC-014,Texol Energies,Jet A-1,2025-09-04,27933
INV-46917,DISP-32115,OMC-009,Dalbit Petroleum,Petrol (PMS),2025-03-21,112343
INV-65728,DISP-11393,OMC-016,KPA Marine,Kerosene (DPK),08/06/2026,167333
INV-64896,DISP-33168,OMC-001,TotalEnergies Kenya,Diesel (AGO),2025-04-27,137569
INV-32719,DISP-06942,OMC-012,Galana Energies,Heavy Fuel Oil,2025-04-18,22734
INV-51327,DISP-00661,OMC-004,Gulf Energy,Lubricants,2025-03-29,86043
INV-25801,DISP-30794,OMC-007,Kobil,Kerosene (DPK),2025-12-25,99868
INV-45457,DISP-39068,OMC-018,Uganda National Oil,Kerosene (DPK),2026-03-04,191141
INV-47030,DISP-47354,OMC-011,Hass Petroleum,Kerosene (DPK),2025-07-23,34317
INV-51488,DISP-36833,OMC-011,Hass Petroleum,Petrol (PMS),31/01/2026,97752
INV-56125,DISP-43603,OMC-003,Rubis Energy,Lubricants,2025-07-17,233882
INV-26608,DISP-32024,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-03-09,143701
INV-70920,DISP-28961,OMC-005,PetroOil Kenya,Lubricants,2026-04-30,37236
INV-84156,DISP-46369,OMC-017,KAA Aviation,Diesel (AGO),2025-06-08,231938
INV-79064,DISP-18651,OMC-002,Vivo Energy,Diesel (AGO),2025-07-26,268545
INV-14544,DISP-28345,OMC-006,Hashi Energy,Diesel (AGO),2026-04-26,42564
INV-67209,DISP-25614,OMC-006,Hashi Energy,Heavy Fuel Oil,2026-05-15,145795
INV-76778,DISP-31695,OMC-005,PetroOil Kenya,Diesel (AGO),09/02/2025,27499
INV-96712,DISP-09844,OMC-018,Uganda National Oil,Lubricants,2025-02-23,28885
INV-62770,DISP-38638,OMC-003,Rubis Energy,Lubricants,2025-07-04,36876
INV-51417,DISP-40692,OMC-010,Tamoil,Petrol (PMS),2026-04-02,57204
INV-29379,DISP-35038,OMC-014,Texol Energies,Lubricants,2025-02-21,104292
INV-86773,DISP-43018,OMC-012,Galana Energies,Heavy Fuel Oil,2026-02-21,27525
INV-10271,DISP-05155,OMC-015,Mombasa Petroleum,Lubricants,2025-09-07,155371
INV-38425,DISP-34667,OMC-020,Ethiopian Oil,Kerosene (DPK),2026-04-26,111748
INV-47032,DISP-15001,OMC-018,Uganda National Oil,Heavy Fuel Oil,2026-01-15,127929
INV-14356,DISP-26695,OMC-018,Uganda National Oil,Lubricants,2025-06-25,101125
INV-39303,DISP-16969,OMC-015,Mombasa Petroleum,Jet A-1,2026-01-28,33306
INV-73352,DISP-34946,OMC-002,Vivo Energy,Petrol (PMS),2026-07-04,33818
INV-56338,DISP-28207,OMC-009,Dalbit Petroleum,Diesel (AGO),2026-02-09,162615
INV-26496,DISP-24246,OMC-019,Tanzania Petroleum,LPG,2026-03-07,281243
INV-14447,DISP-32106,OMC-003,Rubis Energy,Lubricants,2026-05-12,52370
INV-58542,DISP-42911,OMC-007,Kobil,Lubricants,2025-12-12,141474
INV-58238,DISP-35720,OMC-006,Hashi Energy,LPG,2025-09-24," KES 311,161 "
INV-97164,DISP-43569,OMC-007,Kobil,Jet A-1,2025-02-12,101483
INV-83262,DISP-49303,OMC-011,Hass Petroleum,LPG,2025-04-23,261555
INV-96974,DISP-13544,OMC-009,Dalbit Petroleum,Kerosene (DPK),2025-10-23,125876
INV-42661,DISP-12079,OMC-008,National Oil,Diesel (AGO),30/03/2025,227466
INV-60950,DISP-12557,OMC-004,Gulf Energy,Lubricants,2025-09-20,145733
INV-76199,DISP-26249,OMC-003,Rubis Energy,Lubricants,2025-06-26,28224
INV-40794,DISP-22577,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-02-13,31700
INV-55536,DISP-06176,OMC-012,Galana Energies,Kerosene (DPK),2025-05-20,28476
INV-56407,DISP-01733,OMC-004,Gulf Energy,Jet A-1,2025-01-09,127249
INV-34625,DISP-20431,OMC-019,Tanzania Petroleum,Kerosene (DPK),2025-08-31,123317
INV-29635,DISP-02439,OMC-010,Tamoil,Heavy Fuel Oil,2025-11-13,94185
INV-30906,DISP-18153,OMC-006,Hashi Energy,Jet A-1,2026-01-05,61510
INV-83252,DISP-42321,OMC-018,Uganda National Oil,LPG,2026-01-09,223403
INV-67097,DISP-45600,OMC-004,Gulf Energy,Petrol (PMS),2026-01-23,24741
INV-25487,DISP-45889,OMC-008,National Oil,Diesel (AGO),2025-05-11,120342
INV-52321,DISP-26593,OMC-006,Hashi Energy,LPG,2025-01-10,175177
INV-22372,DISP-01003,OMC-015,Mombasa Petroleum,Lubricants,2025-10-22,98138
INV-11300,DISP-18291,OMC-001,TotalEnergies Kenya,Heavy Fuel Oil,2025-02-19,246365
INV-28958,DISP-29515,OMC-018,Uganda National Oil,Diesel (AGO),2025-12-29,104147
INV-72989,DISP-03877,OMC-016,KPA Marine,Lubricants,2026-02-27,230254
INV-51536,DISP-00741,OMC-003,Rubis Energy,Petrol (PMS),2025-03-28,256121
INV-87872,DISP-15764,OMC-003,Rubis Energy,Heavy Fuel Oil,2025-11-17,145942
INV-14887,DISP-36287,OMC-018,Uganda National Oil,Diesel (AGO),2025-02-04,201654
INV-48346,DISP-42921,OMC-018,Uganda National Oil,Jet A-1,2025-03-08,93529
INV-73908,DISP-29169,OMC-002,Vivo Energy,Lubricants,2026-03-23,41189
INV-71756,DISP-15497,OMC-018,Uganda National Oil,LPG,2026-06-02,143940
INV-54090,DISP-46522,OMC-012,Galana Energies,Lubricants,2025-02-24,166764
INV-41183,DISP-18415,OMC-008,National Oil,Kerosene (DPK),2025-09-16,40470
INV-42426,DISP-48665,OMC-010,Tamoil,Petrol (PMS),2025-04-01,48425
INV-31873,DISP-06504,OMC-006,Hashi Energy,Heavy Fuel Oil,2026-02-20,61139
INV-83029,DISP-48285,OMC-010,Tamoil,LPG,2025-03-16," KES 232,778 "
INV-60431,DISP-11451,OMC-020,Ethiopian Oil,Lubricants,2025-09-01,23254
INV-11985,DISP-38144,OMC-016,KPA Marine,Heavy Fuel Oil,2025-12-03,84040
INV-62844,DISP-37609,OMC-014,Texol Energies,Petrol (PMS),2025-04-03,24352
INV-19388,DISP-06245,OMC-004,Gulf Energy,Heavy Fuel Oil,2025-07-07,217531
INV-60512,DISP-37688,OMC-017,KAA Aviation,Petrol (PMS),2025-03-08,100395
INV-27156,DISP-38968,OMC-020,Ethiopian Oil,Diesel (AGO),2025-08-22,236140
INV-38176,DISP-32702,OMC-004,Gulf Energy,Diesel (AGO),09/01/2025,213609
INV-23381,DISP-12189,OMC-009,Dalbit Petroleum,LPG,2025-09-17,130139
INV-83137,DISP-34364,OMC-005,PetroOil Kenya,Lubricants,2026-01-10,87342
INV-76506,DISP-03065,OMC-016,KPA Marine,Kerosene (DPK),2026-02-14,60485
INV-45308,DISP-08879,OMC-008,National Oil,Kerosene (DPK),2026-06-16,218786
INV-96199,DISP-10075,OMC-016,KPA Marine,Petrol (PMS),2026-06-14,140948
INV-81906,DISP-19879,OMC-001,TotalEnergies Kenya,Lubricants,2025-08-01,30959
INV-91453,DISP-04017,OMC-018,Uganda National Oil,LPG,2025-06-11,254548
INV-76868,DISP-25881,OMC-014,Texol Energies,Kerosene (DPK),2026-05-24,92558
INV-16236,DISP-21111,OMC-016,KPA Marine,Petrol (PMS),2025-06-10,96545
INV-80087,DISP-18246,OMC-017,KAA Aviation,Kerosene (DPK),2026-03-04,178301
INV-17084,DISP-24396,OMC-018,Uganda National Oil,LPG,2026-04-27,53087
INV-79685,DISP-49717,OMC-017,KAA Aviation,Jet A-1,2025-04-19,140271
INV-49517,DISP-29677,OMC-007,Kobil,Petrol (PMS),26/08/2025,35731
